Window,Source start,Source end,Closed episodes,Peak concurrent selected episodes,Maximum episodes sharing an exit date,Method,Replacement,Accounting,Horizon episodes,Samples,Seed,Return scale,Capital floor fraction,Metric,Statistic,Value,Monte Carlo standard error,Confidence lower,Confidence upper,Confidence method,Selection adjusted,Dependence preserved,Permitted use,Limitations
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,random permutation without replacement,False,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Terminal contribution return,P99,2.760029354766843,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. A permutation conditions on the exact realized set of outcomes; its terminal contribution is fixed and it measures ordering only."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,random permutation without replacement,False,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Maximum drawdown,P01,-0.07167446885781455,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. A permutation conditions on the exact realized set of outcomes; its terminal contribution is fixed and it measures ordering only."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,random permutation without replacement,False,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Maximum drawdown,P05,-0.057357554988864426,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. A permutation conditions on the exact realized set of outcomes; its terminal contribution is fixed and it measures ordering only."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,random permutation without replacement,False,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Maximum drawdown,P25,-0.041658525488314585,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. A permutation conditions on the exact realized set of outcomes; its terminal contribution is fixed and it measures ordering only."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,random permutation without replacement,False,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Maximum drawdown,Median,-0.03440257074836983,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. A permutation conditions on the exact realized set of outcomes; its terminal contribution is fixed and it measures ordering only."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,random permutation without replacement,False,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Maximum drawdown,P75,-0.028748571775471715,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. A permutation conditions on the exact realized set of outcomes; its terminal contribution is fixed and it measures ordering only."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,random permutation without replacement,False,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Maximum drawdown,P95,-0.0230533641650026,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. A permutation conditions on the exact realized set of outcomes; its terminal contribution is fixed and it measures ordering only."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,random permutation without replacement,False,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Maximum drawdown,P99,-0.020272706383451224,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. A permutation conditions on the exact realized set of outcomes; its terminal contribution is fixed and it measures ordering only."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,random permutation without replacement,False,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Minimum capital fraction,P01,0.9490745909333927,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. A permutation conditions on the exact realized set of outcomes; its terminal contribution is fixed and it measures ordering only."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,random permutation without replacement,False,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Minimum capital fraction,P05,0.9681094592676497,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. A permutation conditions on the exact realized set of outcomes; its terminal contribution is fixed and it measures ordering only."
1990-2014 full post-launch history,1990-03-01,2014-12-01,1673,67,21,random permutation without replacement,False,additive net return contribution; initial capital = 1,1673,5000,20260803,1.0,0.5,Minimum capital fraction,P25,0.9872188373354931,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. A permutation conditions on the exact realized set of outcomes; its terminal contribution is fixed and it measures ordering only."
